"","x"
"1900",16.2
"1901",16.2
"1902",16.2
"1903",16.2
"1904",16.2
"1905",16.2
"1906",16.2
"1907",16.2
"1908",16.2
"1909",16.2
"1910",16.2
"1911",16.2
"1912",16.2
"1913",16.2
"1914",16.2
"1915",16.2
"1916",16.2
"1917",16.2
"1918",16.2
"1919",16.2
"1920",16.2
"1921",16.2
"1922",16.2
"1923",16.2
"1924",16.2
"1925",16.2
"1926",16.2
"1927",16.2
"1928",16.2
"1929",16.2
"1930",16.2
"1931",16.2
"1932",16.2
"1933",16.2
"1934",16.2
"1935",16.2
"1936",16.2
"1937",16.2
"1938",16.2
"1939",16.2
"1940",16.2
"1941",16.2
"1942",16.2
"1943",16.2
"1944",16.2
"1945",16.2
"1946",16.2
"1947",16.2
"1948",16.2
"1949",16.2
"1950",16.2
"1951",16.2
"1952",16.2
"1953",16.2
"1954",16.2
"1955",16.2
"1956",16.2
"1957",16.2
"1958",16.2
"1959",16.2
"1960",16.2
"1961",16.2
"1962",16.2
"1963",16.2
"1964",16.2
"1965",16.2
"1966",16.2
"1967",16.2
"1968",16.2
"1969",16.2
"1970",16.2
"1971",16.2
"1972",16.2
"1973",16.2
"1974",16.2
"1975",16.2
"1976",16.2
"1977",16.2
"1978",16.2
"1979",16.2
"1980",16.2
"1981",16.2
"1982",16.2
"1983",16.2
"1984",16.2
"1985",16.2
"1986",16.2
"1987",16.2
"1988",16.2
"1989",16.2
"1990",16.2
"1991",16.2
"1992",16.2
"1993",16.2
"1994",16.2
"1995",16.2
"1996",16.2
"1997",16.2
"1998",16.2
"1999",16.2
"2000",16.2
"2001",16.2
"2002",16.2
"2003",16.2
"2004",16.2
"2005",16.2
"2006",16.2
"2007",16.2
"2008",16.2
"2009",16.2
"2010",16.2
"2011",16.2
"2012",16.2
"2013",16.2
"2014",16.2
"2015",16.2
"2016",16.2
"2017",16.2
"2018",16.2
"2019",16.2
"2020",16.2
"2021",16.2
"2022",16.2
"2023",16.2
"2024",16.2
"2025",16.2
"2026",16.2
"2027",16.2
"2028",16.2
"2029",16.2
"2030",16.2
"2031",16.2
"2032",16.2
"2033",16.2
"2034",16.2
"2035",16.2
"2036",16.2
"2037",16.2
"2038",16.2
"2039",16.2
"2040",16.2
"2041",16.2
"2042",16.2
"2043",16.2
"2044",16.2
"2045",16.2
"2046",16.2
"2047",16.2
"2048",16.2
"2049",16.2
"2050",16.2
"2051",16.2
"2052",16.2
"2053",16.2
"2054",16.2
"2055",16.2
"2056",16.2
"2057",16.2
"2058",16.2
"2059",16.2
"2060",16.2
"2061",16.2
"2062",16.2
"2063",16.2
"2064",16.2
"2065",16.2
"2066",16.2
"2067",16.2
"2068",16.2
"2069",16.2
"2070",16.2
"2071",16.2
"2072",16.2
"2073",16.2
"2074",16.2
"2075",16.2
"2076",16.2
"2077",16.2
"2078",16.2
"2079",16.2
"2080",16.2
"2081",16.2
"2082",16.2
"2083",16.2
"2084",16.2
"2085",16.2
"2086",16.2
"2087",16.2
"2088",16.2
"2089",16.2
"2090",16.2
"2091",16.2
"2092",16.2
"2093",16.2
"2094",16.2
"2095",16.2
"2096",16.2
"2097",16.2
"2098",16.2
"2099",16.2
"2100",16.2
"2101",16.2
"2102",16.2
"2103",16.2
"2104",16.2
"2105",16.2
"2106",16.2
"2107",16.2
"2108",16.2
"2109",16.2
"2110",16.2
"2111",16.2
"2112",16.2
"2113",16.2
"2114",16.2
"2115",16.2
"2116",16.2
"2117",16.2
"2118",16.2
"2119",16.2
"2120",16.2
"2121",16.2
"2122",16.2
"2123",16.2
"2124",16.2
"2125",16.2
"2126",16.2
"2127",16.2
"2128",16.2
"2129",16.2
"2130",16.2
"2131",16.2
"2132",16.2
"2133",16.2
"2134",16.2
"2135",16.2
"2136",16.2
"2137",16.2
"2138",16.2
"2139",16.2
"2140",16.2
"2141",16.2
"2142",16.2
"2143",16.2
"2144",16.2
"2145",16.2
"2146",16.2
"2147",16.2
"2148",16.2
"2149",16.2
"2150",16.2
"2151",16.2
"2152",16.2
"2153",16.2
"2154",16.2
"2155",16.2
"2156",16.2
"2157",16.2
"2158",16.2
"2159",16.2
"2160",16.2
"2161",16.2
"2162",16.2
"2163",16.2
"2164",16.2
"2165",16.2
"2166",16.2
"2167",16.2
"2168",16.2
"2169",16.2
"2170",16.2
"2171",16.2
"2172",16.2
"2173",16.2
"2174",16.2
"2175",16.2
"2176",16.2
"2177",16.2
"2178",16.2
"2179",16.2
"2180",17.1
"2181",17.1
"2182",17.1
"2183",17.1
"2184",17.1
"2185",17.1
"2186",17.1
"2187",17.1
"2188",17.1
"2189",17.1
"2190",17.1
"2191",17.1
"2192",17.1
"2193",17.1
"2194",17.1
"2195",17.1
"2196",17.1
"2197",17.1
"2198",17.1
"2199",17.1
"2200",17.1
"2201",17.1
"2202",17.1
"2203",17.1
"2204",17.1
"2205",17.1
"2206",17.1
"2207",17.1
"2208",17.1
"2209",17.1
"2210",17.1
"2211",17.1
"2212",17.1
"2213",17.1
"2214",17.1
"2215",17.1
"2216",17.1
"2217",17.1
"2218",17.1
"2219",17.1
"2220",17.1
"2221",17.1
"2222",17.1
"2223",17.1
"2224",17.1
"2225",17.1
"2226",17.1
"2227",17.1
"2228",17.1
"2229",17.1
"2230",17.1
"2231",17.1
"2232",17.1
"2233",17.1
"2234",17.1
"2235",17.1
"2236",17.1
"2237",17.1
"2238",17.1
"2239",17.1
"2240",17.1
"2241",17.1
"2242",17.1
"2243",17.1
"2244",17.1
"2245",17.1
"2246",17.1
"2247",17.1
"2248",17.1
"2249",17.1
"2250",17.1
"2251",17.1
"2252",17.1
"2253",17.1
"2254",17.1
"2255",17.1
"2256",17.1
"2257",17.1
"2258",17.1
"2259",17.1
"2260",17.1
"2261",17.1
"2262",17.1
"2263",17.1
"2264",17.1
"2265",17.1
"2266",17.1
"2267",17.1
"2268",17.1
"2269",17.1
"2270",17.1
"2271",17.1
"2272",17.1
"2273",17.1
"2274",17.1
"2275",17.1
"2276",17.1
"2277",17.1
"2278",17.1
"2279",17.1
"2280",17.1
"2281",17.1
"2282",17.1
"2283",17.1
"2284",17.1
"2285",17.1
"2286",17.1
"2287",17.1
"2288",17.1
"2289",17.1
"2290",17.1
"2291",17.1
"2292",17.1
"2293",17.1
"2294",17.1
"2295",17.1
"2296",17.1
"2297",17.1
"2298",17.1
"2299",17.1
"2300",17.1
"2301",17.1
"2302",17.1
"2303",17.1
"2304",17.1
"2305",17.1
"2306",17.1
"2307",17.1
"2308",17.1
"2309",17.1
"2310",17.1
"2311",17.1
"2312",17.1
"2313",17.1
"2314",17.1
"2315",17.1
"2316",17.1
"2317",17.1
"2318",17.1
"2319",17.1
"2320",17.1
"2321",17.1
"2322",17.1
"2323",17.1
"2324",17.1
"2325",17.1
"2326",17.1
"2327",17.1
"2328",17.1
"2329",17.1
"2330",17.1
"2331",17.1
"2332",17.1
"2333",17.1
"2334",17.1
"2335",17.1
"2336",17.1
"2337",17.1
"2338",17.1
"2339",17.1
"2340",17.1
"2341",17.1
"2342",17.1
"2343",17.1
"2344",17.1
"2345",17.1
"2346",17.1
"2347",17.1
"2348",17.1
"2349",17.1
"2350",17.1
"2351",17.1
"2352",17.1
"2353",17.1
"2354",17.1
"2355",17.1
"2356",17.1
"2357",17.1
"2358",17.1
"2359",17.1
"2360",17.1
"2361",17.1
"2362",17.1
"2363",17.1
"2364",17.1
"2365",17.1
"2366",17.1
"2367",17.1
"2368",17.1
"2369",17.1
"2370",17.1
"2371",17.1
"2372",17.1
"2373",17.1
"2374",17.1
"2375",17.1
"2376",17.1
"2377",17.1
"2378",17.1
"2379",17.1
"2380",17.1
"2381",17.1
"2382",17.1
"2383",17.1
"2384",17.1
"2385",17.1
"2386",17.1
"2387",17.1
"2388",17.1
"2389",17.1
"2390",17.1
"2391",17.1
"2392",17.1
"2393",17.1
"2394",17.1
"2395",17.1
"2396",17.1
"2397",17.1
"2398",17.1
"2399",17.1
"2400",17.1
"2401",17.1
"2402",17.1
"2403",17.1
"2404",17.1
"2405",17.1
"2406",17.1
"2407",17.1
"2408",17.1
"2409",17.1
"2410",17.1
"2411",17.1
"2412",17.1
"2413",17.1
"2414",17.1
"2415",17.1
"2416",17.1
"2417",17.1
"2418",17.1
"2419",17.1
"2420",17.1
"2421",17.1
"2422",17.1
"2423",17.1
"2424",17.1
"2425",17.1
"2426",17.1
"2427",17.1
"2428",17.1
"2429",17.1
"2430",17.1
"2431",17.1
"2432",17.1
"2433",17.1
"2434",17.1
"2435",17.1
"2436",17.1
"2437",17.1
"2438",17.1
"2439",17.1
"2440",17.1
"2441",17.1
"2442",17.1
"2443",17.1
"2444",17.1
"2445",17.1
"2446",17.1
"2447",17.1
"2448",17.1
"2449",17.1
"2450",17.1
"2451",17.1
"2452",17.1
"2453",17.1
"2454",17.1
"2455",17.1
"2456",17.1
"2457",17.1
"2458",17.1
"2459",17.1
"2460",17.1
"2461",17.1
"2462",17.1
"2463",17.1
"2464",17.1
"2465",17.1
"2466",17.1
"2467",17.1
"2468",17.1
"2469",17.1
"2470",17.1
"2471",17.1
"2472",17.1
"2473",17.1
"2474",17.1
"2475",17.1
"2476",17.1
"2477",17.1
"2478",17.1
"2479",17.1
"2480",17.1
"2481",17.1
"2482",17.1
"2483",17.1
"2484",17.1
"2485",17.1
"2486",17.1
"2487",17.1
"2488",17.1
"2489",17.1
"2490",17.1
"2491",17.1
"2492",17.1
"2493",17.1
"2494",17.1
"2495",17.1
"2496",17.1
"2497",17.1
"2498",17.1
"2499",17.1
"2500",17.1
"2501",17.1
"2502",17.1
"2503",17.1
"2504",17.1
"2505",17.1
"2506",17.1
"2507",17.1
"2508",17.1
"2509",17.1
"2510",17.1
"2511",17.1
"2512",17.1
"2513",17.1
"2514",17.1
"2515",17.1
"2516",17.1
"2517",17.1
"2518",17.1
"2519",17.1
"2520",17.1
"2521",17.1
"2522",17.1
"2523",17.1
"2524",17.1
"2525",17.1
"2526",17.1
"2527",17.1
"2528",17.1
"2529",17.1
"2530",17.1
"2531",17.1
"2532",17.1
"2533",17.1
"2534",17.1
"2535",17.1
"2536",17.1
"2537",17.1
"2538",17.1
"2539",17.1
"2540",17.1
"2541",17.1
"2542",17.1
"2543",17.1
"2544",17.1
"2545",17.1
"2546",17.1
"2547",17.1
"2548",17.1
"2549",17.1
"2550",17.1
"2551",17.1
"2552",17.1
"2553",17.1
"2554",17.1
"2555",17.1
"2556",17.1
"2557",17.1
"2558",17.1
"2559",17.1
"2560",17.1
"2561",17.1
"2562",17.1
"2563",17.1
"2564",17.1
"2565",17.1
"2566",17.1
"2567",17.1
"2568",17.1
"2569",17.1
"2570",17.1
"2571",17.1
"2572",17.1
"2573",17.1
"2574",17.1
"2575",17.1
"2576",17.1
"2577",17.1
"2578",17.1
"2579",17.1
"2580",17.1
"2581",17.1
"2582",17.1
"2583",17.1
"2584",17.1
"2585",17.1
"2586",17.1
"2587",17.1
"2588",17.1
"2589",17.1
"2590",17.1
"2591",17.1
"2592",17.1
"2593",17.1
"2594",17.1
"2595",17.1
"2596",17.1
"2597",17.1
"2598",17.1
"2599",17.1
"2600",17.1
"2601",17.1
"2602",17.1
"2603",17.1
"2604",17.1
"2605",17.1
"2606",17.1
"2607",17.1
"2608",17.1
"2609",17.1
"2610",17.1
"2611",17.1
"2612",17.1
"2613",17.1
"2614",17.1
"2615",17.1
"2616",17.1
"2617",17.1
"2618",17.1
"2619",17.1
"2620",17.1
"2621",17.1
"2622",17.1
"2623",17.1
"2624",17.1
"2625",17.1
"2626",17.1
"2627",17.1
"2628",17.1
"2629",17.1
"2630",17.1
"2631",17.1
"2632",17.1
"2633",17.1
"2634",17.1
"2635",17.1
"2636",17.1
"2637",17.1
"2638",17.1
"2639",17.1
"2640",17.1
"2641",17.1
"2642",17.1
"2643",17.1
"2644",17.1
"2645",17.1
"2646",17.1
"2647",17.1
"2648",17.1
"2649",17.1
"2650",17.1
"2651",17.1
"2652",17.1
"2653",17.1
"2654",17.1
"2655",17.1
"2656",17.1
"2657",17.1
"2658",17.1
"2659",17.1
"2660",17.1
"2661",17.1
"2662",17.1
"2663",17.1
"2664",17.1
"2665",17.1
"2666",17.1
"2667",17.1
"2668",17.1
"2669",17.1
"2670",17.1
"2671",17.1
"2672",17.1
"2673",17.1
"2674",17.1
"2675",17.1
"2676",17.1
"2677",17.1
"2678",17.1
"2679",17.1
"2680",17.1
"2681",17.1
"2682",17.1
"2683",17.1
"2684",17.1
"2685",17.1
"2686",17.1
"2687",17.1
"2688",17.1
"2689",17.1
"2690",17.1
"2691",17.1
"2692",17.1
"2693",17.1
"2694",17.1
"2695",17.1
"2696",17.1
"2697",17.1
"2698",17.1
"2699",17.1
"2700",17.1
"2701",17.1
"2702",17.1
"2703",17.1
"2704",17.1
"2705",17.1
"2706",17.1
"2707",17.1
"2708",17.1
"2709",17.1
"2710",17.1
"2711",17.1
"2712",17.1
"2713",17.1
"2714",17.1
"2715",17.1
"2716",17.1
"2717",17.1
"2718",17.1
"2719",17.1
"2720",17.1
"2721",17.1
"2722",17.1
"2723",17.1
"2724",17.1
"2725",17.1
"2726",17.1
"2727",17.1
"2728",17.1
"2729",17.1
"2730",17.1
"2731",17.1
"2732",17.1
"2733",17.1
"2734",17.1
"2735",17.1
"2736",17.1
"2737",17.1
"2738",17.1
"2739",17.1
"2740",17.1
"2741",17.1
"2742",17.1
"2743",17.1
"2744",17.1
"2745",17.1
"2746",17.1
"2747",17.1
"2748",17.1
"2749",17.1
"2750",17.1
"2751",17.1
"2752",17.1
"2753",17.1
"2754",17.1
"2755",17.1
"2756",17.1
"2757",17.1
"2758",17.1
"2759",17.1
"2760",17.1
"2761",17.1
"2762",17.1
"2763",17.1
"2764",17.1
"2765",17.1
"2766",17.1
"2767",17.1
"2768",17.1
"2769",17.1
"2770",17.1
"2771",17.1
"2772",17.1
"2773",17.1
"2774",17.1
"2775",17.1
"2776",17.1
"2777",17.1
"2778",17.1
"2779",17.1
"2780",17.1
"2781",17.1
"2782",17.1
"2783",17.1
"2784",17.1
"2785",17.1
"2786",17.1
"2787",17.1
"2788",17.1
"2789",17.1
"2790",17.1
"2791",17.1
"2792",17.1
"2793",17.1
"2794",17.1
"2795",17.1
"2796",17.1
"2797",17.1
"2798",17.1
"2799",17.1
"2800",17.1
"2801",17.1
"2802",17.1
"2803",17.1
"2804",17.1
"2805",17.1
"2806",17.1
"2807",17.1
"2808",17.1
"2809",17.1
"2810",17.1
"2811",17.1
"2812",17.1
"2813",17.1
"2814",17.1
"2815",17.1
"2816",17.1
"2817",17.1
"2818",17.1
"2819",17.1
"2820",17.1
"2821",17.1
"2822",17.1
"2823",17.1
"2824",17.1
"2825",17.1
"2826",17.1
"2827",17.1
"2828",17.1
"2829",17.1
"2830",17.1
"2831",17.1
"2832",17.1
"2833",17.1
"2834",17.1
"2835",17.1
"2836",17.1
"2837",17.1
"2838",17.1
"2839",17.1
"2840",17.1
"2841",17.1
"2842",17.1
"2843",17.1
"2844",17.1
"2845",17.1
"2846",17.1
"2847",17.1
"2848",17.1
"2849",17.1
"2850",17.1
"2851",17.1
"2852",17.1
"2853",17.1
"2854",17.1
"2855",17.1
"2856",17.1
"2857",17.1
"2858",17.1
"2859",17.1
"2860",17.1
"2861",17.1
"2862",17.1
"2863",17.1
"2864",17.1
"2865",17.1
"2866",17.1
"2867",17.1
"2868",17.1
"2869",17.1
"2870",17.1
"2871",17.1
"2872",17.1
"2873",17.1
"2874",17.1
"2875",17.1
"2876",17.1
"2877",17.1
"2878",17.1
"2879",17.1
"2880",17.1
"2881",17.1
"2882",17.1
"2883",17.1
"2884",17.1
"2885",17.1
"2886",17.1
"2887",17.1
"2888",17.1
"2889",17.1
"2890",17.1
"2891",17.1
"2892",17.1
"2893",17.1
"2894",17.1
"2895",17.1
"2896",17.1
"2897",17.1
"2898",17.1
"2899",17.1
"2900",17.1
"2901",17.1
"2902",17.1
"2903",17.1
"2904",17.1
"2905",17.1
"2906",17.1
"2907",18
"2908",18
"2909",18
"2910",18
"2911",18
"2912",18
"2913",18
"2914",18
"2915",18
"2916",18
"2917",18
"2918",18
"2919",18
"2920",18
"2921",18
"2922",18
"2923",18
"2924",18
"2925",18
"2926",18
"2927",18
"2928",18
"2929",18
"2930",18
"2931",18
"2932",18
"2933",18
"2934",18
"2935",18
"2936",18
"2937",18
"2938",18
"2939",18
"2940",18
"2941",18
"2942",18
"2943",18
"2944",18
"2945",18
"2946",18
"2947",18
"2948",18
"2949",18
"2950",18
"2951",18
"2952",18
"2953",18
"2954",18
"2955",18
"2956",18
"2957",18
"2958",18
"2959",18
"2960",18
"2961",18
"2962",18
"2963",18
"2964",18
"2965",18
"2966",18
"2967",18
"2968",18
"2969",18
"2970",18
"2971",18
"2972",18
"2973",18
"2974",18
"2975",18
"2976",18
"2977",18
"2978",18
"2979",18
"2980",18
"2981",18
"2982",18
"2983",18
"2984",18
"2985",18
"2986",18
"2987",18
"2988",18
"2989",18
"2990",18
"2991",18
"2992",18
"2993",18
"2994",18
"2995",18
"2996",18
"2997",18
"2998",18
"2999",18
"3000",18
"3001",18
"3002",18
"3003",18
"3004",18
"3005",18
"3006",18
"3007",18
"3008",18
"3009",18
"3010",18
"3011",18
"3012",18
"3013",18
"3014",18
"3015",18
"3016",18
"3017",18
"3018",18
"3019",18
"3020",18
"3021",18
"3022",18
"3023",18
"3024",18
"3025",18
"3026",18
"3027",18
"3028",18
"3029",18
"3030",18
"3031",18
"3032",18
"3033",18
"3034",18
"3035",18
"3036",18
"3037",18
"3038",18
"3039",18
"3040",18
"3041",18
"3042",18
"3043",18
"3044",18
"3045",18
"3046",18
"3047",18
"3048",18
"3049",18
"3050",18
"3051",18
"3052",18
"3053",18
"3054",18
"3055",18
"3056",18
"3057",18
"3058",18
"3059",18
"3060",18
"3061",18
"3062",18
"3063",18
"3064",18
"3065",18
"3066",18
"3067",18
"3068",18
"3069",18
"3070",18
"3071",18
"3072",18
"3073",18
"3074",18
"3075",18
"3076",18
"3077",18
"3078",18
"3079",18
"3080",18
"3081",18
"3082",18
"3083",18
"3084",18
"3085",18
"3086",18
"3087",18
"3088",18
"3089",18
"3090",18
"3091",18
"3092",18
"3093",18
"3094",18
"3095",18
"3096",18
"3097",18
"3098",18
"3099",18
"3100",18
"3101",18
"3102",18
"3103",18
"3104",18
"3105",18
"3106",18
"3107",18
"3108",18
"3109",18
"3110",18
"3111",18
"3112",18
"3113",18
"3114",18
"3115",18
"3116",18
"3117",18
"3118",18
"3119",18
"3120",18
"3121",18
"3122",18
"3123",18
"3124",18
"3125",18
"3126",18
"3127",18
"3128",18
"3129",18
"3130",18
"3131",18
"3132",18
"3133",18
"3134",18
"3135",18
"3136",18
"3137",18
"3138",18
"3139",18
"3140",18
"3141",18
"3142",18
"3143",18
"3144",18
"3145",18
"3146",18
"3147",18
"3148",18
"3149",18
"3150",18
"3151",18
"3152",18
"3153",18
"3154",18
"3155",18
"3156",18
"3157",18
"3158",18
"3159",18
"3160",18
"3161",18
"3162",18
"3163",18
"3164",18
"3165",18
"3166",18
"3167",18
"3168",18
"3169",18
"3170",18
"3171",18
"3172",18
"3173",18
"3174",18
"3175",18
"3176",18
"3177",18
"3178",18
"3179",18
"3180",18
"3181",18
"3182",18
"3183",18
"3184",18
"3185",18
"3186",18
"3187",18
"3188",18
"3189",18
"3190",18
"3191",18
"3192",18
"3193",18
"3194",18
"3195",18
"3196",18
"3197",18
"3198",18
"3199",18
"3200",18
"3201",18
"3202",18
"3203",18
"3204",18
"3205",18
"3206",18
"3207",18
"3208",18
"3209",18
"3210",18
"3211",18
"3212",18
"3213",18
"3214",18
"3215",18
"3216",18
"3217",18
"3218",18
"3219",18
"3220",18
"3221",18
"3222",18
"3223",18
"3224",18
"3225",18
"3226",18
"3227",18
"3228",18
"3229",18
"3230",18
"3231",18
"3232",18
"3233",18
"3234",18
"3235",18
"3236",18
"3237",18
"3238",18
"3239",18
"3240",18
"3241",18
"3242",18
"3243",18
"3244",18
"3245",18
"3246",18
"3247",18
"3248",18
"3249",18
"3250",18
"3251",18
"3252",18
"3253",18
"3254",18
"3255",18
"3256",18
"3257",18
"3258",18
"3259",18
"3260",18
"3261",18
"3262",18
"3263",18
"3264",18
"3265",18
"3266",18
"3267",18
"3268",18
"3269",18
"3270",18
"3271",18
"3272",18
"3273",18
"3274",18
"3275",18
"3276",18
"3277",18
"3278",18
"3279",18
"3280",18
"3281",18
"3282",18
"3283",18
"3284",18
"3285",18
"3286",18
"3287",18
"3288",18
"3289",18
"3290",18
"3291",18
"3292",18
"3293",18
"3294",18
"3295",18
"3296",18
"3297",18
"3298",18
"3299",18
"3300",18
"3301",18
"3302",18
"3303",18
"3304",18
"3305",18
"3306",18
"3307",18
"3308",18
"3309",18
"3310",18
"3311",18
"3312",18
"3313",18
"3314",18
"3315",18
"3316",18
"3317",18
"3318",18
"3319",18
"3320",18
"3321",18
"3322",18
"3323",18
"3324",18
"3325",18
"3326",18
"3327",18
"3328",18
"3329",18
"3330",18
"3331",18
"3332",18
"3333",18
"3334",18
"3335",18
"3336",18
"3337",18
"3338",18
"3339",18
"3340",18
"3341",18
"3342",18
"3343",18
"3344",18
"3345",18
"3346",18
"3347",18
"3348",18
"3349",18
"3350",18
"3351",18
"3352",18
"3353",18
"3354",18
"3355",18
"3356",18
"3357",18
"3358",18
"3359",18
"3360",18
"3361",18
"3362",18
"3363",18
"3364",18
"3365",18
"3366",18
"3367",18
"3368",18
"3369",18
"3370",18
"3371",18
"3372",18
"3373",18
"3374",18
"3375",18
"3376",18
"3377",18
"3378",18
"3379",18
"3380",18
"3381",18
"3382",18
"3383",18
"3384",18
"3385",18
"3386",18
"3387",18
"3388",18
"3389",18
"3390",18
"3391",18
"3392",18
"3393",18
"3394",18
"3395",18
"3396",18
"3397",18
"3398",18
"3399",18
"3400",18
"3401",18
"3402",18
"3403",18
"3404",18
"3405",18
"3406",18
"3407",18
"3408",18
"3409",18
"3410",18
"3411",18
"3412",18
"3413",18
"3414",18
"3415",18
"3416",18
"3417",18
"3418",18
"3419",18
"3420",18
"3421",18
"3422",18
"3423",18
"3424",18
"3425",18
"3426",18
"3427",18
"3428",18
"3429",18
"3430",18
"3431",18
"3432",18
"3433",18
"3434",18
"3435",18
"3436",18
"3437",18
"3438",18
"3439",18
"3440",18
"3441",18
"3442",18
"3443",18
"3444",18
"3445",18
"3446",18
"3447",18
"3448",18
"3449",18
"3450",18
"3451",18
"3452",18
"3453",18
"3454",18
"3455",18
"3456",18
"3457",18
"3458",18
"3459",18
"3460",18
"3461",18
"3462",18
"3463",18
"3464",18
"3465",18
"3466",18
"3467",18
"3468",18
"3469",18
"3470",18
"3471",18
"3472",18
"3473",18
"3474",18
"3475",18
"3476",18
"3477",18
"3478",18
"3479",18
"3480",18
"3481",18
"3482",18
"3483",18
"3484",18
"3485",18
"3486",18
"3487",18
"3488",18
"3489",18
"3490",18
"3491",18
"3492",18
"3493",18
"3494",18
"3495",18
"3496",18
"3497",18
"3498",18
"3499",18
"3500",18
"3501",18
"3502",18
"3503",18
"3504",18
"3505",18
"3506",18
"3507",18
"3508",18
"3509",18
"3510",18
"3511",18
"3512",18
"3513",18
"3514",18
"3515",18
"3516",18
"3517",18
"3518",18
"3519",18
"3520",18
"3521",18
"3522",18
"3523",18
"3524",18
"3525",18
"3526",18
"3527",18
"3528",18
"3529",18
"3530",18
"3531",18
"3532",18
"3533",18
"3534",18
"3535",18
"3536",18
"3537",18
"3538",18
"3539",18
"3540",18
"3541",18
"3542",18
"3543",18
"3544",18
"3545",18
"3546",18
"3547",18
"3548",18
"3549",18
"3550",18
"3551",18
"3552",18
"3553",18
"3554",18
"3555",18
"3556",18
"3557",18
"3558",18
"3559",18
"3560",18
"3561",18
"3562",18
"3563",18
"3564",18
"3565",18
"3566",18
"3567",18
"3568",18
"3569",18
"3570",18
"3571",18
"3572",18
"3573",18
"3574",18
"3575",18
"3576",18
"3577",18
"3578",18
"3579",18
"3580",18
"3581",18
"3582",18
"3583",18
"3584",18
"3585",18
"3586",18
"3587",18
"3588",18
"3589",18
"3590",18
"3591",18
"3592",18
"3593",18
"3594",18
"3595",18
"3596",18
"3597",18
"3598",18
"3599",18
"3600",18
"3601",18
"3602",18
"3603",18
"3604",18
"3605",18
"3606",18
"3607",18
"3608",18
"3609",18
"3610",18
"3611",18
"3612",18
"3613",18
"3614",18
"3615",18
"3616",18
"3617",18
"3618",18
"3619",18
"3620",18
"3621",18
"3622",18
"3623",18
"3624",18
"3625",18
"3626",18
"3627",18
"3628",18
"3629",18
"3630",18
"3631",18
"3632",18
"3633",18
"3634",18
"3635",18
"3636",18
"3637",18
"3638",18
"3639",18
"3640",18
"3641",18
"3642",18
"3643",18
"3644",18
"3645",18
"3646",18
"3647",18
"3648",18
"3649",18
"3650",18
"3651",18
"3652",18
"3653",18
"3654",18
"3655",18
"3656",18
"3657",18
"3658",18
"3659",18
"3660",18
"3661",18
"3662",18
"3663",18
"3664",18
"3665",18
"3666",18
"3667",18
"3668",18
"3669",18
"3670",18
"3671",18
"3672",18
"3673",18
"3674",18
"3675",18
"3676",18
"3677",18
"3678",18
"3679",18
"3680",18
"3681",18
"3682",18
"3683",18
"3684",18
"3685",18
"3686",18
"3687",18
"3688",18
"3689",18
"3690",18
"3691",18
"3692",18
"3693",18
"3694",18
"3695",18
"3696",18
"3697",18
"3698",18
"3699",18
"3700",18
"3701",18
"3702",18
"3703",18
"3704",18
"3705",18
"3706",18
"3707",18
"3708",18
"3709",18
"3710",18
"3711",18
"3712",18
"3713",18
"3714",18
"3715",18
"3716",18
"3717",18
"3718",18
"3719",18
"3720",18
"3721",18
"3722",18
"3723",18
"3724",18
"3725",18
"3726",18
"3727",18
"3728",18
"3729",18
"3730",18
"3731",18
"3732",18
"3733",18
"3734",18
"3735",18
"3736",18
"3737",18
"3738",18
"3739",18
"3740",18
"3741",18
"3742",18
"3743",18
"3744",18
"3745",18
"3746",18
"3747",18
"3748",18
"3749",18
"3750",18
"3751",18
"3752",18
"3753",18
"3754",18
"3755",18
"3756",18
"3757",18
"3758",18
"3759",18
"3760",18
"3761",18
"3762",18
"3763",18
"3764",18
"3765",18
"3766",18
"3767",18
"3768",18
"3769",18
"3770",18
"3771",18
"3772",18
"3773",18
"3774",18
"3775",18
"3776",18
"3777",18
"3778",18
"3779",18
"3780",18
"3781",18
"3782",18
"3783",18
"3784",18
"3785",18
"3786",18
"3787",18
"3788",18
"3789",18
"3790",18
"3791",18
"3792",18
"3793",18
"3794",18
"3795",18
"3796",18
"3797",18
"3798",18
"3799",18
"3800",18
"3801",18
"3802",18
"3803",18
"3804",18
"3805",18
"3806",18
"3807",18
"3808",18
"3809",18
"3810",18
"3811",18
"3812",18
"3813",18
"3814",18
"3815",18
"3816",18
"3817",18
"3818",18
"3819",18
"3820",18
"3821",18
"3822",18
"3823",18
"3824",18
"3825",18
"3826",18
"3827",18
"3828",18
"3829",18
"3830",18
"3831",18
"3832",18
"3833",18
"3834",18
"3835",18
"3836",18
"3837",18
"3838",18
"3839",18
"3840",18
"3841",18
"3842",18
"3843",18
"3844",18
"3845",18
"3846",18
"3847",18
"3848",18
"3849",18
"3850",18
"3851",18
"3852",18
"3853",18
"3854",18
"3855",18
"3856",18
"3857",18
"3858",18
"3859",18
"3860",18
"3861",18
"3862",18
"3863",18
"3864",18
"3865",18
"3866",18
"3867",18
"3868",18
"3869",18
"3870",18
"3871",18
"3872",18
"3873",18
"3874",18
"3875",18
"3876",18
"3877",18
"3878",18
"3879",18
"3880",18
"3881",18
"3882",18
"3883",18
"3884",18
"3885",18
"3886",18
"3887",18
"3888",18
"3889",18
"3890",18
"3891",18
"3892",18
"3893",18
"3894",18
"3895",18
